query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,74,github_mcp_server_merge_pull_request,0.45703125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,75,project_management_tools_get_sprint,0.45703125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,76,project_management_tools_create_sprint,0.455078125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,77,github_mcp_server_create_pull_request,0.455078125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,78,supabase_mcp_update_database_table_data,0.455078125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,79,railway_tools_database_list_types,0.453125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,80,quest_studio_file_storage_get_file,0.453125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,81,project_management_tools_list_team_members,0.451171875,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,82,project_management_tools_list_teams,0.44921875,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,83,railway_tools_volume_delete,0.44921875,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,84,railway_tools_service_delete,0.447265625,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,85,supabase_mcp_check_database_health,0.447265625,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,86,project_management_tools_create_work_item,0.447265625,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,87,project_management_tools_update_user_capacity,0.4453125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,88,quest_studio_file_storage_update_file,0.4453125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,89,project_management_tools_add_work_item_comment,0.4453125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,90,github_mcp_server_get_file_contents,0.4453125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,91,project_management_tools_get_work_item_comments,0.443359375,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,92,github_mcp_server_create_repository,0.443359375,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,93,supabase_mcp_insert_table_data,0.443359375,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,94,project_management_tools_delete_team,0.44140625,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,95,quest_studio_file_storage_get_files,0.44140625,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,96,github_mcp_server_update_pull_request,0.439453125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,97,github_mcp_server_list_branches,0.4375,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,98,supabase_mcp_get_all_supabase_projects,0.435546875,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,99,sharepoint_tools_get_sharepoint_sites,0.43359375,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,100,project_management_tools_assign_work_item,0.431640625,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,101,project_management_tools_delete_sprint,0.4296875,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,102,supabase_mcp_get_database_tables,0.4296875,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,103,railway_tools_service_create_from_image,0.427734375,0.00390625,0.5586592178770949
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,104,project_management_tools_update_task_status,0.423828125,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,105,github_mcp_server_create_branch,0.423828125,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,106,web_search_tools_web_search,0.421875,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,107,project_management_tools_update_work_item,0.419921875,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,108,supabase_mcp_select_database_table_data,0.419921875,0.005859375,0.8379888268156425
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,109,project_management_tools_get_work_item,0.4140625,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,110,railway_tools_volume_list,0.412109375,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,111,railway_tools_volume_update,0.412109375,0.001953125,0.27932960893854747
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,112,github_mcp_server_push_files,0.41015625,0.0078125,1.1173184357541899
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,113,project_management_tools_create_project,0.40234375,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,114,project_management_tools_delete_work_item,0.40234375,0.005859375,0.8379888268156425
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,115,project_management_tools_list_users,0.396484375,0.005859375,0.8379888268156425
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,116,github_mcp_server_delete_file,0.390625,0.00390625,0.5586592178770949
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,117,quest_studio_file_storage_query_files,0.38671875,0.0,0.0
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,118,railway_tools_volume_create,0.38671875,0.0078125,1.1173184357541899
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,119,project_management_tools_list_projects,0.37890625,0.005859375,0.8379888268156425
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,120,project_management_tools_get_project,0.373046875,0.01171875,1.675977653631285
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,121,project_management_tools_update_project,0.361328125,0.021484375,3.072625698324022
6,Find the latest Nvidia news and email a summary to Tom,2,email a summary to Tom,122,project_management_tools_delete_project,0.33984375,,
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,1,project_management_tools_list_work_items,0.73828125,0.0234375,3.1746031746031744
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,2,project_management_tools_list_sprints,0.71484375,0.0078125,1.0582010582010581
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,3,project_management_tools_get_sprint,0.70703125,0.015625,2.1164021164021163
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,4,project_management_tools_get_work_item,0.69140625,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,5,project_management_tools_export_sprint_to_sharepoint,0.6796875,0.015625,2.1164021164021163
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,6,project_management_tools_create_work_item,0.6640625,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,7,project_management_tools_update_work_item,0.65234375,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,8,project_management_tools_get_user_capacity,0.65234375,0.015625,2.1164021164021163
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,9,project_management_tools_create_sprint,0.63671875,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,10,project_management_tools_get_work_item_comments,0.625,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,11,project_management_tools_delete_sprint,0.62109375,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,12,project_management_tools_delete_work_item,0.62109375,0.02734375,3.7037037037037033
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,13,project_management_tools_assign_work_item,0.59375,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,14,project_management_tools_update_user_capacity,0.58203125,0.0078125,1.0582010582010581
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,15,carrot_mcp_server_api_work_hours_summary,0.57421875,0.0078125,1.0582010582010581
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,16,project_management_tools_list_team_members,0.56640625,0.0078125,1.0582010582010581
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,17,project_management_tools_update_task_status,0.55859375,0.015625,2.1164021164021163
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,18,project_management_tools_list_teams,0.54296875,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,19,project_management_tools_view_board,0.54296875,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,20,railway_tools_project_info,0.5390625,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,21,railway_tools_project_environments,0.5390625,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,22,railway_tools_service_list,0.52734375,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,23,carrot_mcp_server_api_list_employees,0.52734375,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,24,project_management_tools_get_team,0.52734375,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,25,project_management_tools_list_projects,0.5234375,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,26,railway_tools_project_list,0.51953125,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,27,carrot_mcp_server_api_log_hours_entry,0.51953125,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,28,project_management_tools_add_work_item_comment,0.515625,0.01171875,1.5873015873015872
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,29,railway_tools_service_info,0.50390625,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,30,project_management_tools_list_users,0.50390625,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,31,carrot_mcp_server_api_get_employee,0.5,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,32,supabase_mcp_select_database_table_data,0.5,0.00390625,0.5291005291005291
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,33,carrot_mcp_server_api_hr_dashboard_summary,0.49609375,0.0,0.0
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,34,sharepoint_tools_get_sharepoint_sites,0.49609375,0.001953125,0.26455026455026454
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,35,supabase_mcp_get_all_supabase_projects,0.494140625,0.001953125,0.26455026455026454
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,36,office_word_mcp_server_api_list_files,0.4921875,0.001953125,0.26455026455026454
7,Get the current sprint work items and create a Word report,1,Get the current sprint work items,37,sharepoint_tools_get_sharepoint_documents,0.490234375,0.0,0.0
